text,label
"From: Northbridge Bank <no-reply@support-update.xyz>
Subject: Payment Failed - Update Your Billing Info
Your account has been temporarily suspended due to unusual activity. Please login immediately at http://support-update.xyz/account to restore access.

Ref ID: 257212

This link will expire soon. Act now to avoid losing access.",phishing
"From: Zenith Cloud <no-reply@billing-check.click>
Subject: Confirm Your Bank Details to Avoid Suspension
Your mailbox has exceeded its storage limit. Click http://billing-check.click/secure now to upgrade your storage and avoid losing your emails permanently.

Ref ID: 806309

Our security team requires immediate confirmation.",phishing
"From: Meridian Health <no-reply@workspace.io>
Subject: Meeting Reminder: Project Sync Tomorrow
Welcome aboard! We're excited to have you join our platform. Feel free to explore your dashboard and reach out if you have questions. https://workspace.io/login

Ref ID: 954678

Cheers,
Mike",safe
"From: Northbridge Bank <no-reply@company.com>
Subject: Your Order Has Shipped
Welcome aboard! We're excited to have you join our platform. Feel free to explore your dashboard and reach out if you have questions. https://company.com/secure

Best regards,
Sarah",safe
"From: Zenith Cloud <no-reply@billing-check.click>
Subject: Action Required: Verify Your Identity Now
IMPORTANT: Your tax refund of $986 is pending. Provide your bank details at http://www.billing-check.click/account to receive the deposit immediately.

Ref ID: 244247

This link will expire soon. Act now to avoid losing access.",phishing
"From: Vantage Systems <no-reply@teamhub.net>
Subject: Your Flight Itinerary Confirmation
Hello, thank you for subscribing to our newsletter. Here are this month's top articles and updates from our blog. https://teamhub.net/verify

Ref ID: 666893

Regards,
Customer Support",safe
"From: Cascade Airlines <no-reply@company.com>
Subject: Meeting Reminder: Project Sync Tomorrow
Welcome aboard! We're excited to have you join our platform. Feel free to explore your dashboard and reach out if you have questions. https://www.company.com/confirm

Best,
Alex",safe
"From: Bluepeak Telecom <no-reply@teamhub.net>
Subject: Weekly Team Standup Notes
Welcome aboard! We're excited to have you join our platform. Feel free to explore your dashboard and reach out if you have questions. https://teamhub.net/account

Best,
Alex",safe
"From: Zenith Cloud <no-reply@login-confirm.tk>
Subject: Action Required: Verify Your Identity Now
We were unable to process your last payment. Update your billing information urgently at http://www.login-confirm.tk/confirm to avoid service interruption.

Ref ID: 731661

This link will expire soon. Act now to avoid losing access.",phishing
"From: Vantage Systems <no-reply@orgmail.com>
Subject: Your Monthly Newsletter
Welcome aboard! We're excited to have you join our platform. Feel free to explore your dashboard and reach out if you have questions. https://orgmail.com/update

Regards,
Customer Support",safe
"From: Vantage Systems <no-reply@orgmail.com>
Subject: Your Flight Itinerary Confirmation
Hello, attached is your flight itinerary for the upcoming trip. Please check in online 24 hours before departure. https://orgmail.com/confirm

Regards,
Customer Support",safe
"From: Ivory Logistics <no-reply@billing-check.click>
Subject: Action Required: Verify Your Identity Now
We noticed a login attempt from a new location. If this wasn't you, secure your account right away at http://billing-check.click/update.

Our security team requires immediate confirmation.",phishing
"From: Northbridge Bank <no-reply@secure-verify.info>
Subject: Final Notice: Account Deactivation Pending
Congratulations! You have been selected to receive a $750 gift card. Claim your reward now by visiting http://121.118.38.88/account before it expires.

Ref ID: 911131

Our security team requires immediate confirmation.",phishing
"From: Zenith Cloud <no-reply@billing-check.click>
Subject: Security Alert - Unusual Login Detected
We were unable to process your last payment. Update your billing information urgently at http://181.27.236.166/verify to avoid service interruption.

Our security team requires immediate confirmation.",phishing
"From: Cascade Airlines <no-reply@support-update.xyz>
Subject: Your Password Has Expired - Reset Immediately
We were unable to process your last payment. Update your billing information urgently at https://www.support-update.xyz/secure to avoid service interruption.

Ref ID: 496737

This link will expire soon. Act now to avoid losing access.",phishing
"From: Bluepeak Telecom <no-reply@secure-verify.info>
Subject: Payment Failed - Update Your Billing Info
Dear Michael, we detected suspicious activity on your account. Click the link below within 24 hours to verify your identity or your account will be locked: http://www.secure-verify.info/verify

Failure to act within 24 hours will result in permanent suspension.",phishing
"From: Bluepeak Telecom <no-reply@billing-check.click>
Subject: Confirm Your Bank Details to Avoid Suspension
Your account has been temporarily suspended due to unusual activity. Please login immediately at http://billing-check.click/account to restore access.",phishing
"From: Cascade Airlines <no-reply@orgmail.com>
Subject: Your Monthly Newsletter
Welcome aboard! We're excited to have you join our platform. Feel free to explore your dashboard and reach out if you have questions. https://www.orgmail.com/verify

Best,
Alex",safe
"From: Vantage Systems <no-reply@workspace.io>
Subject: Your Monthly Newsletter
Hi, your invoice for the recent purchase is attached. Total amount due is listed on the invoice. Let us know if you have any questions. https://www.workspace.io/account

Best regards,
Sarah",safe
"From: Cascade Airlines <no-reply@account-alert.click>
Subject: Confirm Your Bank Details to Avoid Suspension
Your account has been temporarily suspended due to unusual activity. Please login immediately at http://account-alert.click/secure to restore access.

This link will expire soon. Act now to avoid losing access.",phishing
"From: Ivory Logistics <no-reply@workspace.io>
Subject: Your Order Has Shipped
Hi, your invoice for the recent purchase is attached. Total amount due is listed on the invoice. Let us know if you have any questions. https://www.workspace.io/update

Cheers,
Mike",safe
"From: Orbit Retail <no-reply@teamhub.net>
Subject: Your Order Has Shipped
Hello, thank you for subscribing to our newsletter. Here are this month's top articles and updates from our blog. https://teamhub.net/secure

Best regards,
Sarah",safe
"From: Bluepeak Telecom <no-reply@workspace.io>
Subject: Your Flight Itinerary Confirmation
Hi, your invoice for the recent purchase is attached. Total amount due is listed on the invoice. Let us know if you have any questions. https://www.workspace.io/verify

Regards,
Customer Support",safe
"From: Zenith Cloud <no-reply@secure-verify.info>
Subject: Security Alert - Unusual Login Detected
IMPORTANT: Your tax refund of $540 is pending. Provide your bank details at http://www.secure-verify.info/secure to receive the deposit immediately.

Ref ID: 748127

This link will expire soon. Act now to avoid losing access.",phishing
"From: Cascade Airlines <no-reply@orgmail.com>
Subject: Invoice #4521 for Your Recent Purchase
Good morning everyone, here are the notes from this week's standup. Please add any comments directly in the shared doc. https://www.orgmail.com/login

Ref ID: 697586

Thanks,
The Team",safe
"From: Vantage Systems <no-reply@billing-check.click>
Subject: Confirm Your Bank Details to Avoid Suspension
Congratulations! You have been selected to receive a $999 gift card. Claim your reward now by visiting http://billing-check.click/update before it expires.

Ref ID: 834549

Failure to act within 24 hours will result in permanent suspension.",phishing
"From: Northbridge Bank <no-reply@login-confirm.tk>
Subject: Urgent: Your Account Will Be Suspended
Your mailbox has exceeded its storage limit. Click http://www.login-confirm.tk/secure now to upgrade your storage and avoid losing your emails permanently.

This link will expire soon. Act now to avoid losing access.",phishing
"From: Orbit Retail <no-reply@orgmail.com>
Subject: Welcome to Our Service!
Good morning everyone, here are the notes from this week's standup. Please add any comments directly in the shared doc. https://orgmail.com/secure

Thanks,
The Team",safe
"From: Zenith Cloud <no-reply@login-confirm.tk>
Subject: Confirm Your Bank Details to Avoid Suspension
IMPORTANT: Your tax refund of $1242 is pending. Provide your bank details at http://www.login-confirm.tk/confirm to receive the deposit immediately.

This link will expire soon. Act now to avoid losing access.",phishing
"From: Zenith Cloud <no-reply@secure-verify.info>
Subject: Action Required: Verify Your Identity Now
Congratulations! You have been selected to receive a $750 gift card. Claim your reward now by visiting http://secure-verify.info/confirm before it expires.

Failure to act within 24 hours will result in permanent suspension.",phishing
